commit_hash,author,date,message,file_name,lines_added,lines_deleted,nloc,is_bug_fix
3e9f4e254b5757d80218c0d8077bd44465365489,Armin Ronacher,2012-10-08 07:05:32+02:00,updated a comment that was misleading with recent flask sqlalchemy installations,ctx.py,3,2,106.0,0
c2e5799879ed22a4657b75df6da66d6074ae7cc7,Armin Ronacher,2012-10-09 14:02:32-05:00,updated examples to new sqlite patterns and added new section to appcontext docs,flaskr.py,22,19,65.0,0
c2e5799879ed22a4657b75df6da66d6074ae7cc7,Armin Ronacher,2012-10-09 14:02:32-05:00,updated examples to new sqlite patterns and added new section to appcontext docs,minitwit.py,44,37,180.0,0
a15c6c569ab40f0da2d18b1bd338bd03ddb024eb,Mitchell Peabody,2012-10-16 16:57:57-04:00,"the builder on github is using python 2.5, the views.py testsuite uses the with
statement, and thus flask/testsuite/views.py requires

from __future__ import with_statement

at the beginning.",views.py,1,1,122.0,0
275f830c8346c29af424b1ed2f2ffabee2408ec8,Mitchell Peabody,2012-10-17 11:56:39-04:00,"there was a duplicated call to url_adapter.build(...)

    try:
        rv = url_adapter.build(endpoint, values, method=method,
                               force_external=external)
    except builderror, error:
        # we need to inject the values again so that the app callback can
        # deal with that sort of stuff.
        values['_external'] = external
        values['_anchor'] = anchor
        values['_method'] = method
        return appctx.app.handle_url_build_error(error, endpoint, values)

   rv = url_adapter.build(endpoint, values, method=method,
                          force_external=external)

if no exception was raised for url_adapter.build(...) then the same method call
would be made after the try...except block. this is unnecessary.",helpers.py,0,2,312.0,1
8339cb35082fc93d3a9c98616aed7fe0c1c642dc,Armin Ronacher,2012-10-18 00:48:15+01:00,added support for unicode json dumping.  this fixes #535,app.py,2,1,615.0,1
8339cb35082fc93d3a9c98616aed7fe0c1c642dc,Armin Ronacher,2012-10-18 00:48:15+01:00,added support for unicode json dumping.  this fixes #535,json.py,23,8,47.0,1
8339cb35082fc93d3a9c98616aed7fe0c1c642dc,Armin Ronacher,2012-10-18 00:48:15+01:00,added support for unicode json dumping.  this fixes #535,helpers.py,13,0,419.0,1
1e39871d681bd41451cf8694cd67fffe017fa522,Quentin Roy,2012-10-20 18:18:42+02:00,add back path=none argument into find_module. this fixes #618 and revert #524.,flaskext_compat.py,1,1,64.0,1
2b885ce4dc3f6b2ea2707a39a8198a84d7ad3991,Armin Ronacher,2012-10-30 14:47:17+00:00,added better error reporting for unicode errors in sessions,debughelpers.py,6,0,47.0,1
2b885ce4dc3f6b2ea2707a39a8198a84d7ad3991,Armin Ronacher,2012-10-30 14:47:17+00:00,added better error reporting for unicode errors in sessions,sessions.py,11,0,139.0,1
82b29c09ac898042d589d852f1ef6f107fec9f71,Gennady Kovshenin,2012-11-05 06:00:46+06:00,"use sqlite3.row factory in flaskr

as pointed out in issue #588 sqlite3.row should be used instead of
using casting to dict(). also altered the ""easy querying"" patterns
example to include the more correct way to return rows as dicts.
did not touch tutorial examples (""views""), as these are not up to
date with the current flaskr code, and the ""show entries"" section
points out the ""easy querying"" section on how to convert to a
dict().",flaskr.py,5,2,67.0,1
1949c4a9abc174bf29620f6dd8ceab9ed3ace2eb,Armin Ronacher,2012-12-21 11:45:42+01:00,flask.g is now on the app context and not the request context,app.py,19,3,625.0,0
1949c4a9abc174bf29620f6dd8ceab9ed3ace2eb,Armin Ronacher,2012-12-21 11:45:42+01:00,flask.g is now on the app context and not the request context,ctx.py,9,2,112.0,0
1949c4a9abc174bf29620f6dd8ceab9ed3ace2eb,Armin Ronacher,2012-12-21 11:45:42+01:00,flask.g is now on the app context and not the request context,globals.py,12,4,23.0,0
1949c4a9abc174bf29620f6dd8ceab9ed3ace2eb,Armin Ronacher,2012-12-21 11:45:42+01:00,flask.g is now on the app context and not the request context,templating.py,8,7,79.0,0
1949c4a9abc174bf29620f6dd8ceab9ed3ace2eb,Armin Ronacher,2012-12-21 11:45:42+01:00,flask.g is now on the app context and not the request context,appctx.py,3,3,74.0,0
1949c4a9abc174bf29620f6dd8ceab9ed3ace2eb,Armin Ronacher,2012-12-21 11:45:42+01:00,flask.g is now on the app context and not the request context,basic.py,4,1,1038.0,0
2af0ffaef63dbd6031d889d28e4d60794becb7b6,Armin Ronacher,2012-12-21 11:47:27+01:00,added proxies to template context,app.py,8,2,628.0,0
ff2e8449ffbb37cb8ebf4d7575c0e9102c78e772,Kenneth Reitz,2012-12-31 18:00:58-05:00,2013,conf.py,1,1,71.0,0
2b30900e2c007cf39b3d73a8ad53afe2f29a3a2c,Markus Unterwaditzer,2012-11-08 20:57:17+01:00,fix #623,helpers.py,3,2,313.0,1
f1537a9d7a1e5ab53e38166a2a8fd7bad9278c18,Armin Ronacher,2013-01-21 17:44:32+00:00,always trap proxy exceptions,app.py,6,2,630.0,0
61d3bbf1d237cd8f03e37af88ad4a6b59f27d4e1,Armin Ronacher,2013-01-21 17:55:07+00:00,fixed last commit and added test,app.py,6,6,630.0,1
61d3bbf1d237cd8f03e37af88ad4a6b59f27d4e1,Armin Ronacher,2013-01-21 17:55:07+00:00,fixed last commit and added test,regression.py,25,0,76.0,1
b5069d07a24a3c3a54fb056aa6f4076a0e7088c7,Max Countryman,2013-01-17 15:08:45-08:00,"adding `_scheme` parameter to `url_for`

in order to better facilitate generation of urls that make use of an https url
scheme this patch adds a parameter with this specific purpose in mind. to
achieve this we explicitly pass in a param, `_scheme='https'`, and then set the
`url_scheme` attribute of our `mapadapter` instance appropriately.

importantly, `_external=true` must be set in order for this to work properly.
as such, failure to do so results in a `valueerror` being raised.",helpers.py,12,0,317.0,1
b5069d07a24a3c3a54fb056aa6f4076a0e7088c7,Max Countryman,2013-01-17 15:08:45-08:00,"adding `_scheme` parameter to `url_for`

in order to better facilitate generation of urls that make use of an https url
scheme this patch adds a parameter with this specific purpose in mind. to
achieve this we explicitly pass in a param, `_scheme='https'`, and then set the
`url_scheme` attribute of our `mapadapter` instance appropriately.

importantly, `_external=true` must be set in order for this to work properly.
as such, failure to do so results in a `valueerror` being raised.",helpers.py,22,0,439.0,1
3b393f89f66733f7824a50b33b93eae9999812ad,Armin Ronacher,2013-01-27 00:46:19+00:00,"added template_global, fixes #657",app.py,32,0,639.0,1
3b393f89f66733f7824a50b33b93eae9999812ad,Armin Ronacher,2013-01-27 00:46:19+00:00,"added template_global, fixes #657",blueprints.py,28,0,176.0,1
3b393f89f66733f7824a50b33b93eae9999812ad,Armin Ronacher,2013-01-27 00:46:19+00:00,"added template_global, fixes #657",templating.py,12,0,260.0,1
6ab569b0e3791cf04db7c333bbf5b78d33255dad,Armin Ronacher,2013-01-27 00:56:01+00:00,added note on teardown in debug mode.  fixes #661,app.py,7,0,639.0,1
6bd0080575a3413e349a20a658cc720809782238,Armin Ronacher,2013-01-28 15:08:54+00:00,added workaround for chrome cookies,sessions.py,7,1,142.0,0
bfeee756967ba1f6a74a6f2f4c3c617b4c0c4245,Armin Ronacher,2013-01-29 19:31:45+00:00,changed session cookie defaults to work better with google chrome,sessions.py,10,0,146.0,0
bfeee756967ba1f6a74a6f2f4c3c617b4c0c4245,Armin Ronacher,2013-01-29 19:31:45+00:00,changed session cookie defaults to work better with google chrome,basic.py,16,0,1053.0,0
b2aae044ca9c9875c594d57a3bd92bd80d8d56ff,Paulo Poiati,2013-02-27 23:46:17-03:00,"flash messages signals

if we send a signal when a template is rendered why not when a message
is flashed? one real world use case is in tests, this signal should make
flash messages expectation easier to implement.",__init__.py,1,1,23.0,0
b2aae044ca9c9875c594d57a3bd92bd80d8d56ff,Paulo Poiati,2013-02-27 23:46:17-03:00,"flash messages signals

if we send a signal when a template is rendered why not when a message
is flashed? one real world use case is in tests, this signal should make
flash messages expectation easier to implement.",helpers.py,3,0,321.0,0
b2aae044ca9c9875c594d57a3bd92bd80d8d56ff,Paulo Poiati,2013-02-27 23:46:17-03:00,"flash messages signals

if we send a signal when a template is rendered why not when a message
is flashed? one real world use case is in tests, this signal should make
flash messages expectation easier to implement.",signals.py,1,0,28.0,0
b2aae044ca9c9875c594d57a3bd92bd80d8d56ff,Paulo Poiati,2013-02-27 23:46:17-03:00,"flash messages signals

if we send a signal when a template is rendered why not when a message
is flashed? one real world use case is in tests, this signal should make
flash messages expectation easier to implement.",signals.py,27,0,94.0,0
78ae0ec7f8d436df789d98c64e3579a196f52ada,Tomasz Kalkosiński,2013-03-25 12:29:28+01:00,add import to jsonify example.,json.py,2,0,47.0,0
b9355a7d5f79cfa06324a72cbaef4b9ec7a299d3,Steve Leonard,2013-04-04 06:56:24-03:00,"mention register_error_handler in errorhandler doc

the documentation for @errorhandler gives ""app.error_handler_spec[none][404] = page_not_found"" as an example for adding an error handler without the decorator.  however, register_error_handler appears to be the correct way to do this (added 0.7), and it eliminates the problems with modifying error_handler_spec directly.",app.py,5,0,639.0,1
f74f446961f9fd8ecb2edffca53b82016cc41343,Trey Long,2013-04-04 12:31:42-03:00,"fixing process_response

flask.process_response will throw away functions is receives from ctx._after_request_functions if there is a blueprint that has used @after_request.",app.py,1,1,639.0,1
1358fd9f3e0d1cdfa2a948a1176b276188ea959e,Cenk Altı,2013-04-24 09:42:52+03:00,syntax highlighting for pypi long description,setup.py,2,2,61.0,0
097353695e3178a38403b204ae4889c8a32bf997,Armin Ronacher,2013-05-14 11:00:04+01:00,added flask.copy_current_request_context which simplies working with greenlets,__init__.py,1,1,23.0,0
097353695e3178a38403b204ae4889c8a32bf997,Armin Ronacher,2013-05-14 11:00:04+01:00,added flask.copy_current_request_context which simplies working with greenlets,app.py,6,0,644.0,0
097353695e3178a38403b204ae4889c8a32bf997,Armin Ronacher,2013-05-14 11:00:04+01:00,added flask.copy_current_request_context which simplies working with greenlets,ctx.py,73,4,144.0,0
097353695e3178a38403b204ae4889c8a32bf997,Armin Ronacher,2013-05-14 11:00:04+01:00,added flask.copy_current_request_context which simplies working with greenlets,basic.py,1,109,962.0,0
097353695e3178a38403b204ae4889c8a32bf997,Armin Ronacher,2013-05-14 11:00:04+01:00,added flask.copy_current_request_context which simplies working with greenlets,reqctx.py,187,0,146.0,0
2ba37d2b85ac2c6cacb62055162e2e7b5e9cc55e,Armin Ronacher,2013-05-14 11:33:13+01:00,fixed some rst markup problems,app.py,5,5,644.0,1
18673ba370e6744049aa2622b5973506d80659e0,Armin Ronacher,2013-05-14 11:33:36+01:00,added uuid support for new session serialization and documented it,sessions.py,5,0,151.0,0
18673ba370e6744049aa2622b5973506d80659e0,Armin Ronacher,2013-05-14 11:33:36+01:00,added uuid support for new session serialization and documented it,basic.py,4,0,966.0,0
c349c91affd1d2123f50ab7a3d8c571da489338e,Armin Ronacher,2013-05-14 11:35:45+01:00,added support for uuid objects to json serializer as well,json.py,6,3,50.0,0
574a97cd701df65ef1b4aff3f3e0549d69ce5419,Armin Ronacher,2013-05-14 11:51:38+01:00,disabled memory tests by default,regression.py,3,2,77.0,0
6caaa8a527134dc9aff6d5c442969e96f9c00f21,Thomas Waldmann,2013-05-18 16:24:40+02:00,automated change using python-modernize: use 'as' in except,app.py,5,5,644.0,0
6caaa8a527134dc9aff6d5c442969e96f9c00f21,Thomas Waldmann,2013-05-18 16:24:40+02:00,automated change using python-modernize: use 'as' in except,config.py,1,1,54.0,0
6caaa8a527134dc9aff6d5c442969e96f9c00f21,Thomas Waldmann,2013-05-18 16:24:40+02:00,automated change using python-modernize: use 'as' in except,ctx.py,1,1,144.0,0
6caaa8a527134dc9aff6d5c442969e96f9c00f21,Thomas Waldmann,2013-05-18 16:24:40+02:00,automated change using python-modernize: use 'as' in except,debughelpers.py,1,1,47.0,0
6caaa8a527134dc9aff6d5c442969e96f9c00f21,Thomas Waldmann,2013-05-18 16:24:40+02:00,automated change using python-modernize: use 'as' in except,helpers.py,1,1,321.0,0
6caaa8a527134dc9aff6d5c442969e96f9c00f21,Thomas Waldmann,2013-05-18 16:24:40+02:00,automated change using python-modernize: use 'as' in except,__init__.py,1,1,141.0,0
6caaa8a527134dc9aff6d5c442969e96f9c00f21,Thomas Waldmann,2013-05-18 16:24:40+02:00,automated change using python-modernize: use 'as' in except,basic.py,10,10,966.0,0
6caaa8a527134dc9aff6d5c442969e96f9c00f21,Thomas Waldmann,2013-05-18 16:24:40+02:00,automated change using python-modernize: use 'as' in except,blueprints.py,2,2,639.0,0
6caaa8a527134dc9aff6d5c442969e96f9c00f21,Thomas Waldmann,2013-05-18 16:24:40+02:00,automated change using python-modernize: use 'as' in except,config.py,4,4,247.0,0
6caaa8a527134dc9aff6d5c442969e96f9c00f21,Thomas Waldmann,2013-05-18 16:24:40+02:00,automated change using python-modernize: use 'as' in except,reqctx.py,3,3,146.0,0
6caaa8a527134dc9aff6d5c442969e96f9c00f21,Thomas Waldmann,2013-05-18 16:24:40+02:00,automated change using python-modernize: use 'as' in except,testing.py,2,2,184.0,0
6caaa8a527134dc9aff6d5c442969e96f9c00f21,Thomas Waldmann,2013-05-18 16:24:40+02:00,automated change using python-modernize: use 'as' in except,wrappers.py,1,1,52.0,0
b52b7b1f9322e7ab3e69a387dbfe9fe14de4c401,Thomas Waldmann,2013-05-18 16:31:40+02:00,automated change using python-modernize: replace execfile,config.py,1,1,54.0,0
b8b769ad41edeb2320774d88502dd998df272397,Thomas Waldmann,2013-05-18 16:39:39+02:00,automated change using python-modernize: fix methodattrs,app.py,1,1,644.0,1
40fad2ece80e8bf6784e137028645fa66a3cd9c2,Thomas Waldmann,2013-05-18 17:06:25+02:00,"document python 2.6 minimum requirement, remove all stuff that refers to 2.5",json.py,1,2,50.0,0
40fad2ece80e8bf6784e137028645fa66a3cd9c2,Thomas Waldmann,2013-05-18 17:06:25+02:00,"document python 2.6 minimum requirement, remove all stuff that refers to 2.5",wrappers.py,0,2,52.0,0
40fad2ece80e8bf6784e137028645fa66a3cd9c2,Thomas Waldmann,2013-05-18 17:06:25+02:00,"document python 2.6 minimum requirement, remove all stuff that refers to 2.5",flask-07-upgrade.py,1,3,226.0,0
40fad2ece80e8bf6784e137028645fa66a3cd9c2,Thomas Waldmann,2013-05-18 17:06:25+02:00,"document python 2.6 minimum requirement, remove all stuff that refers to 2.5",setup.py,0,1,60.0,0
1b753cb1b1764de5bf3afe1f96032362208febc6,Thomas Waldmann,2013-05-18 17:47:40+02:00,"require 'six' in setup.py, add flask._compat for stuff not yet in 'six'",_compat.py,13,0,0.0,0
1b753cb1b1764de5bf3afe1f96032362208febc6,Thomas Waldmann,2013-05-18 17:47:40+02:00,"require 'six' in setup.py, add flask._compat for stuff not yet in 'six'",setup.py,1,0,62.0,0
cfbfff2d2692a94bdb29133c2e7bb6b792cb337d,Thomas Waldmann,2013-05-18 17:57:43+02:00,python-modernize automated changes: misc. minor stuff,__init__.py,2,1,142.0,0
cfbfff2d2692a94bdb29133c2e7bb6b792cb337d,Thomas Waldmann,2013-05-18 17:57:43+02:00,python-modernize automated changes: misc. minor stuff,config.py,1,1,247.0,0
0f8c47c988fbecc30785959065a53e00861c8558,Thomas Waldmann,2013-05-18 18:00:15+02:00,python-modernize automated changes: fix_dict,sessions.py,2,1,152.0,1
0f8c47c988fbecc30785959065a53e00861c8558,Thomas Waldmann,2013-05-18 18:00:15+02:00,python-modernize automated changes: fix_dict,templating.py,3,2,80.0,1
dcd052366b43df7bfe730c2e991ff37c617ba52b,Thomas Waldmann,2013-05-18 18:03:37+02:00,python-modernize automated changes: fix_next,helpers.py,2,1,322.0,1
dcd052366b43df7bfe730c2e991ff37c617ba52b,Thomas Waldmann,2013-05-18 18:03:37+02:00,python-modernize automated changes: fix_next,sessions.py,1,1,152.0,1
dcd052366b43df7bfe730c2e991ff37c617ba52b,Thomas Waldmann,2013-05-18 18:03:37+02:00,python-modernize automated changes: fix_next,helpers.py,2,1,440.0,1
522cd0009367d1f775b0e978681426773f51ce14,Thomas Waldmann,2013-05-18 18:12:30+02:00,python-modernize automated changes: fix_unicode (but without six.u()),json.py,2,1,51.0,1
522cd0009367d1f775b0e978681426773f51ce14,Thomas Waldmann,2013-05-18 18:12:30+02:00,python-modernize automated changes: fix_unicode (but without six.u()),sessions.py,2,2,152.0,1
522cd0009367d1f775b0e978681426773f51ce14,Thomas Waldmann,2013-05-18 18:12:30+02:00,python-modernize automated changes: fix_unicode (but without six.u()),basic.py,2,1,967.0,1
522cd0009367d1f775b0e978681426773f51ce14,Thomas Waldmann,2013-05-18 18:12:30+02:00,python-modernize automated changes: fix_unicode (but without six.u()),blueprints.py,2,1,640.0,1
522cd0009367d1f775b0e978681426773f51ce14,Thomas Waldmann,2013-05-18 18:12:30+02:00,python-modernize automated changes: fix_unicode (but without six.u()),helpers.py,3,3,440.0,1
522cd0009367d1f775b0e978681426773f51ce14,Thomas Waldmann,2013-05-18 18:12:30+02:00,python-modernize automated changes: fix_unicode (but without six.u()),testing.py,2,1,185.0,1
287905e67c2f22df3c3055a0cca025931726cd02,Thomas Waldmann,2013-05-18 18:39:10+02:00,py3 compat: use six.reload_module,ext.py,2,2,86.0,0
c618db92d6059ab1262ea2450b0f81a94cdad901,Daniel Neuhäuser,2013-05-18 18:55:36+02:00,reload_module is in six.moves,ext.py,1,1,86.0,0
506db0eab2bf9e514177d8b46e2708f10601cf36,Daniel Neuhäuser,2013-05-18 19:00:06+02:00,use print_function,setup.py,4,3,62.0,0
aecc41deb8d5cb8a1505be52648c78432e9238ae,Armin Ronacher,2013-05-20 09:47:07+01:00,restore 2.5 support for the time being,ctx.py,2,0,145.0,0
a503520ac51d16558ce91f7d7fc9d30a910d928c,Thomas Waldmann,2013-05-21 23:34:25+02:00,copy _compat.py from flask in here (and adapt docstring),_compat.py,100,4,67.0,0
e1d356fb713f3272db2a23f9f898c34c5dc79dc0,Thomas Waldmann,2013-05-22 01:33:04+02:00,"ported some more stuff to py 3.3

removed init_jinja_globals hack from app.py after consulting mitsuhiko
(didn't work on py 3.3 ""as is"")

removed with_statement future imports, not needed any more

needs more work on 2.7 as well as on 3.3",flaskr.py,1,1,66.0,0
e1d356fb713f3272db2a23f9f898c34c5dc79dc0,Thomas Waldmann,2013-05-22 01:33:04+02:00,"ported some more stuff to py 3.3

removed init_jinja_globals hack from app.py after consulting mitsuhiko
(didn't work on py 3.3 ""as is"")

removed with_statement future imports, not needed any more

needs more work on 2.7 as well as on 3.3",minitwit.py,1,1,179.0,0
e1d356fb713f3272db2a23f9f898c34c5dc79dc0,Thomas Waldmann,2013-05-22 01:33:04+02:00,"ported some more stuff to py 3.3

removed init_jinja_globals hack from app.py after consulting mitsuhiko
(didn't work on py 3.3 ""as is"")

removed with_statement future imports, not needed any more

needs more work on 2.7 as well as on 3.3",_compat.py,6,0,71.0,0
